ID,WikiProject,Talkpage id,Revision,User id,Code,Title,Message
625,WikiProject_Mongols,34106224,466279440,0,REQ-OTHER-PEOPLE,redirects,"\n\nCurrently {{noredirect|Wikipedia_talk:WikiProject_East_Asia/Mongolia_work_group}} and {{noredirect|Wikipedia_talk:WikiProject_Central_Asia/Mongolia_work_group}} redirect here. Plus {{noredirect|Wikipedia:WikiProject_East_Asia/Mongolia_work_group}} and {{noredirect|Wikipedia:WikiProject_Central_Asia/Mongolia_work_group}} redirect to the main page. Since the only project banner that supports this project/wg/tf is the WPAsia one, I think there should also be implemented redirects at [[Wikipedia_talk:WikiProject_Asia/Mongolia_work_group}} and [[Wikipedia:WikiProject_Asia/Mongolia_work_group}} to redirect to this talk page, and the main page, respectively.\n\nAlso, [[WT:WikiProject Mongolia]] should be redirected here.\n\n[[Special:Contributions/76.65.128.198|76.65.128.198]] ([[User talk:76.65.128.198|talk]]) 05:39, 17 December 2011 (UTC)"
626,WikiProject_Mongols,34106224,471807596,0,REQ-OPINION,shortcuts,"\n\nSo I\'m thinking that [[WP:MONGOLS]] and [[WT:MONGOLS]] should point to the project page and talk page respectively... [[Special:Contributions/76.65.128.132|76.65.128.132]] ([[User talk:76.65.128.132|talk]]) 04:15, 17 January 2012 (UTC)"
627,WikiProject_Computing,475578,452980690,6036800,REQ-OPINION,Bitsquatting,"\n\n[[Bitsquatting]] is a new article about an implausible topic: &quot;Bitsquatting is a form of cybersquatting which relies on random bit errors in the memory area that stores the domain name of a given Internet address.&quot; Bizarrely, there is an impressive looking [https://media.blackhat.com/bh-us-11/Dinaburg/BH_US_11_Dinaburg_Bitsquatting_WP.pdf source], although I did not study enough of it to gauge why they think their observations were due to random errors in computer hardware. Is that single source suitable for such an unlikely topic? [[User:Johnuniq|Johnuniq]] ([[User talk:Johnuniq|talk]]) 02:41, 29 September 2011 (UTC)"
628,WikiProject_Computing,475578,456587620,8199704,REQ-OTHER-PEOPLE,MIVA,"\n\nI ran across [[Miva Merchant]] today and it lead me to [[MIVA Script]].  Both articles qualify for [[WP:G11]] in my opinion.  Miva Merchant is currently in AfD and from my searching, appears to be notable.  MIVA script was surprisingly created in 2004 and appears to be controlled or at least edited by someone promoting the company.  I think both articles could use some work and thought this project might be interested in doing it. \'\'\'[[User:OlYeller21|&lt;font style=&quot;color:#827839;&quot;&gt;Ol&lt;font style=&quot;color:#FBB117;&quot;&gt;Yeller21&lt;/font&gt;&lt;/font&gt;]]\'\'\'&lt;sup&gt;[[User_talk:OlYeller21|&lt;font style=&quot;color:#827839;&quot;&gt;Talktome&lt;/font&gt;]]&lt;/sup&gt; 22:10, 20 October 2011 (UTC)"
629,WikiProject_Computing,475578,481701686,920547,REQ-OPINION,Introduction to Cloud Computing,"\n\n[[Introduction to Cloud Computing]] popped up on a new article list, and whilst I appreciate the huge amount of work that has been put into it, I think it might infringe the [[WP:NOTGUIDE]] or [[WP:NOTTEXTBOOK]] guidelines.  The title alone seems wrong for an encyclopedia.  But as this isn\'t my area of expertise, I thought I\'d raise it here for those more involved to decide whether it\'s a useful article or not. -- [[User:The-Pope|The-Pope]] ([[User talk:The-Pope|talk]]) 16:18, 13 March 2012 (UTC)"
630,WikiProject_Computing,475578,454011976,0,REQ-OPINION,List of rapid application development tools,"\n\nShouldn\'t MS Visual Web Developer 2010 Express be listed under the Web Development section?  Just asking, I\'m new to this world of ASPX and trying to sort it all out."
631,WikiProject_Computing,475578,488660010,14372342,REQ-COORD-ART,The firefox article needs repair!,"\n\nHello WikiProject Computing! The [[Firefox]] article is really outdated and in need of repair. It would be great if we could put together a team to help maintain it - or at least bring it up to date. Thanks &lt;span style=&quot;background-color:#00CC99;padding:0 3px 0 3px;&quot;&gt;[[User:Trewyy|&lt;span&gt;&lt;b&gt;&lt;span style=&quot;color:red&quot;&gt;Ò_á´™á´‡á´¡&lt;/span&gt;&lt;span style=&quot;color:purple&quot;&gt;ÓŒÓŒ&lt;/span&gt;&lt;/b&gt;&lt;/span&gt;]]&lt;/span&gt; 15:13, 22 April 2012 (UTC)"
632,WikiProject_Music_theory,18491057,446601872,547500,REQ-OPINION,Importance scale,"\n\nI see the importance scale mentioned above. This is just to say that some projects, particularly the smaller ones, don\'t bother with this aspect of quality control. It\'s another project chore and IMO it\'s only useful if you need to prioritize work on certain \'important\' articles on a permanent basis. (The Classical Music, Composers, Opera projects etc. don\'t use the scale.) --\'\'[[User:Kleinzach|&lt;span style=&quot;color:#FF4500;letter-spacing:2px;&quot;&gt;Klein&lt;/span&gt;]][[User talk:Kleinzach|&lt;span style=&quot;padding:0px 0px 1px 2px;color:white; background-color:#ACE1AF;letter-spacing:2px;&quot;&gt;zach&lt;/span&gt;]]\'\' 04:38, 25 August 2011 (UTC)"
633,WikiProject_Music_theory,18491057,443623359,1738747,FYI,List of music theorists from ''Music Theory From Zarlino to Schenker'',"\n\nHere\'s a list of the theorists in the Damschroder/Williams book.  Even if they have articles, the book provides very nice bibliographies - far superior to those found in New Grove. -- [[User:Kosboot|kosboot]] ([[User talk:Kosboot|talk]]) 04:43, 8 August 2011 (UTC)\n{{col-begin}}\n{{col-3}}\n\n* Adlung, Jakob\n* Agazzari, Aogstino\n* Agricola, Johann Friedrich\n* Ahle, Johann Georg\n* Albrechtberger, Johann Georg\n* D\'Alembert, Jean Le Rond\n* Alsted, Johann Heinrich\n* Artusi, Giovanni Maria\n* Asafiev, Boris Vladimirovich\n* Bach, Carl Philipp Emanuel\n* \'\'\'Bacilly, Beigne de\'\'\'\n* Ban, Joan Albert\n* Banchieri, Adriano\n* \'\'\'Baryphonus, Henricus\'\'\'\n* Beer, Johann\n* Bellermann, Heinrich\n* Berardi, Angelo\n* Bermudo, Juan\n* Bernhard, Christoph\n* Bethizy, Jean Laurent de\n* Bevin, Elway\n* Bianciardi, Francesco\n* Bonini, Severo\n* Bononcini, Giovanni Maria\n* Bontempi, Giovanni Andrea\n* Bottrigari, Ercole\n* Brossard, Sebastien de\n* Bruckner, Anton\n* Burmeister, Joachim\n* Butler, Charles\n* Buttstett, Johann Heinrich\n* Caccini, Giulio\n* Calvisius, Sethus\n* Campion, Francois\n* Campion, Thomas\n* Catel, Charles-Simon\n* Caus, Salomon de\n* Cerone, Pietro\n* Cerreto, Scipione\n* Cherubini, Luigi\n* Choron, Alexandre-Etienne\n* Coclico, Adrianus Petit\n* Coprario, John\n* Cruger, Johannes\n* Czerny, Carl\n* Danckerts, Ghiselin\n* Daube, Johann Friedrich\n* Day, Alfred\n* Dehn, Seigfried\n* Demantius, Johannes Christoph\n* Denis, Jean\n* Descartes, Rene\n* Diruta, Girolamo\n* Doni, Giovanni Battista\n* Dressler, Gallus\n* Dubois, Theodore\n* Du Cousu, Antoine\n* Ebner, Wolfgang\n* Eichmann, Peter\n* Euler, Leonhard\n* Eximeno y Pujades, Antonio\n* Faber, Heinrich\n* Fetis, Francois-Joseph\n* Finck, Hermann\n* Fludd, Robert\n* Fux, Johann Joseph\n* Galeazzi, Francesco\n* Galilei, Vincenzo\n* Gasparini, Francesco\n* Gedalge, Andre\n* Geminiani, Francesco\n* Gevaert, Francois-Auguste\n* Gibelius, Otto\n* Glarean, Heinrich\n* Grimm, Heinrich\n* Gumpelzhaimer, Adam\n* Halm, August Otto\n{{col-break}}\n\n* Hauptmann, Moritz\n* Heinichen, Johann David\n* Helmholtz, Hermann von\n* Herbst, Johan Adreas\n* Hoffmann, Eucharius\n* Holden, John\n* Holder, William\n* Huygens, Christian\n* Indy, Vincent d\'\n* Jadassohn, Salomon\n* Janovka, Tomas Baltazar\n* Jones, William\n* Keller, Gottfried\n* Kellner, David\n* Kepler, Johannes\n* Kircher, Athanasius\n* Kirnberger, Johann Philipp\n* Kitson, Charles Herbert\n* Koch, Heinrich Christoph\n* Kollmann, Augustus Frederic Christopher\n* Krehl, Stephan\n* Kuhnau, Johann\n* Kurth, Ernst\n* Lange, Honore Francois marie\n* Leibniz, Gottfried Wilhelm\n* Lippius, Johannes\n* Listenius, Nikolaus\n* Lobe, Johann Christian\n* Locke, Matthew\n* Lohlein, George Simon\n* Logier, Johann Bernhard\n* Lorente, Andres\n* Lorenz, Alfred\n* Louis, Rudolf (and Ludwig Thuille)\n* Loulie, Etienne\n* Lusitano, Vicente\n* Lussy, Mathis\n* Mace, Thomas\n* Macfarren, George Alexander\n* Maillart, Pierre\n* Malcolm, Alexander\n* Manfredini, Vincenzo\n* Marpurg, Friedirch Wilhelm\n* Martini, Giovanni Battista\n* Marx, Adolf Bernhard\n* Masson, Charles\n* Matthaei, Conrad\n* Mattheson, Johann\n* Mei, Girolamo\n* Mersenne, Marin\n* Kolof, Lorenz Christoph Mizler\n* Momigny, Jerome-Joseph de\n* Montanos, Francisco de\n* Monteverdi, Giulio (claudio)\n* Morley, Thomas\n* Mozart, Leopold\n* Muffat, Georg\n* Nassarre, Pablo\n* Neidhardt, Johann Georg\n* Niedt, friedrich erhard\n* Nivers, Giullaume Gabriel\n* North, Francis\n* North, Roger\n* Nucius, Johannes\n* Oettingen, Arthur Joachim von\n* Ornithoparchus, Andreas\n* Ortiz, Diego\n* Ouseley, Frederick Arthur Gore\n* Ouvrard, Rene\n* Paolucci, Giuseppe\n* Parran, Antoine\n* Pasquali, Niccolo\n* Penna, Lorenzo\n* Pepusch, Johann Christoph\n* Pisa, Agostino\n* Playford, John\n* Pontio, Pietro\n* Portmann, Johann Gottlieb\n{{col-break}}\n\n* Praetorius, Michael\n* Printz, Wolfgang Caspar\n* Prout, Ebenezer\n* Purcell, Henry\n* Quantz, Johann Joachim\n* Quitschreiber, Georg\n* Rameau, Jean-Philippe\n* Ravenscroft, Thomas\n* Ravn, Hans Mikkelsen\n* Reber, Henri\n* Reicha, Antoine-Joseph\n* Richter, Ernst Friedrich\n* Riemann, Hugo\n* Riepel, Joseph\n* Rimsky-Korsakov, Nikolai Andreevich\n* Roel del Rio, Antonio Ventura\n* Rousseau, Jean\n* Rousseau, Jean-Jacques\n* Roussier, Pierre-Joseph\n* Sabbatini, Galeazzo\n* Sabbatini, Luigi Antonio\n* Saint-Lambert, De\n* Salinas, Francisco de\n* Salmon, Thomas\n* Samber, Johann Baptist\n* Santa Maria, Tomas de\n* Sauveur, Joseph\n* Scacchi, Marco\n* Scheibe, Johann Adolph\n* Schenker, Heinrich\n* Schneegass, Cyriacus\n* Schoenberg, Arnold\n* Schonsleder, Wolfgang\n* Schroter, Christoph Gottlieb\n* Schulz, Johann Abraham Peter\n* Sebastiani, Claudius\n* Sechter, Simon\n* Serre, Jean-Adam\n* Simpson, Christopher\n* Soler, Antonio\n* Sorge, Georg Andreas\n* Speer, Daniel\n* Spiess, Meinrad\n* Stainer, John\n* Stumpf, Carl\n* Sulzer, Johann Georg\n* Sweelinck, Jan Pieterszoon\n* Taneev, Sergey Ivanovich\n* Tans\'ur, William\n* Tartini, Giuseppe\n* Tchaikovsky, Peter Ilich\n* Telemann, Georg Michael\n* Telemann, Georg Philipp\n* Tevo, Zaccaria\n* Thuringus, Joachim\n* Tigrini, Orazio\n* Tosi, Pier Francesco\n* Tovey, Donald\n* Treiber, Johann Philipp\n* Turk, Daniel Gottlob\n* Vallotti, Francesco Antonio\n* Viadana, Lodovico\n* Vincentino, Nicola\n* Vogler, Georg\n* Vossius, Gerhard Johann\n* Vossius, Isaac\n* Wallis, John\n* Walther, Johann Gottfried\n* Weber, Gottfried\n* Weitzmann, Carl Friedrich\n* Werckmeister, Andreas\n* Westphal, Rudolf\n* Yavorsky, Boleslav Leopoldovich\n* Yssandon, Jean\n* Zacconi, Lodovico\n* Zarlino, Gioseffo\n* Ziehn, Bernhard\n{{col-end}}"
634,WikiProject_Music_theory,18491057,489456866,15059709,REQ-DISCUSSION,Proposed merger: Ragtime progression -&gt; Circle progression,"\n\nHello WikiProject! I\'d like your feedback on my proposed merger of [[Ragtime progression]] into [[Circle progression]]. Please contribute here: [[Talk:Circle_progression#Nomenclature_and_Chromatic_Version]] \'\'\'Ã¢&#x20AC;&#x201D; [[User:Devin.chaloux|Devin.chaloux]]\'\'\' ([[User talk:Devin.chaloux|chat]]) 11:54, 27 April 2012 (UTC)"
635,WikiProject_Music_theory,18491057,444996476,547500,REQ-OPINION,"Managing the project: top down, bottom up or crabwise?","\n\nI see [[:Category:Unassessed_Music_theory_articles]] is now empty: another milestone! \n\nWhat next? One possibility would be to start with the best articles, say B-class and above, and give them rigorous written assessments. Another alternative would be to concentrate on the weakest articles, the stubs, trying to get them all up to \'Start class\' by adding references, basic information etc. A third would be to work on subsets of articles that interest you personally, perhaps defined by particular categories. Or maybe some other plan? What do you think? --\'\'[[User:Kleinzach|&lt;span style=&quot;color:#FF4500;letter-spacing:2px;&quot;&gt;Klein&lt;/span&gt;]][[User talk:Kleinzach|&lt;span style=&quot;padding:0px 0px 1px 2px;color:white; background-color:#ACE1AF;letter-spacing:2px;&quot;&gt;zach&lt;/span&gt;]]\'\' 16:34, 15 August 2011 (UTC)"
636,WikiProject_Music_theory,18491057,481398434,212526,REQ-DISCUSSION,Supertonic chromatic chord,"\n\nThe redirect [[Supertonic chromatic chord]] is listed at [[Wikipedia:Redirects for discussion/Log/2012 March 11#Supertonic chromatic chord|Redirects for discussion]]. Some input from people with some musical knowledge would be helpful. --[[User:Salix alba|Salix]] ([[User talk:Salix alba|talk]]): 21:44, 11 March 2012 (UTC)"
637,WikiProject_Music_theory,18491057,442852033,547500,REQ-OTHER-PEOPLE,Category:Music theory stubs,"\n\nAs [[User:Devin.chaloux|Devin.chaloux]] noticed there are problems with [[:Category:Music theory stubs]]. Some of them are not relevant Ã¢&#x20AC;&#x201D; and many of them are not stubs. I\'ve found a lot of reasonably developed articles. I wonder if anyone would be interested in volunteering to going through a section of them? Perhaps letter by letter, ABC etc? There are 362 to them to check. Thanks. --\'\'[[User:Kleinzach|&lt;span style=&quot;color:#FF4500;letter-spacing:2px;&quot;&gt;Klein&lt;/span&gt;]][[User talk:Kleinzach|&lt;span style=&quot;padding:0px 0px 1px 2px;color:white; background-color:#ACE1AF;letter-spacing:2px;&quot;&gt;zach&lt;/span&gt;]]\'\' 14:44, 3 August 2011 (UTC)"
638,WikiProject_Paid_Advocacy_Watch,34299697,472472862,12688008,REQ-OPINION,Template the irregulars?,"\n\nI\'ve noticed that the established process for COI editing usually fails when a COI editor makes detailed comments on an article talk page, and then nobody responds in a constructive manner for days to months. After that happens only a few times, they will get discouraged and start editing the article. Then they get in trouble for being the most obviously COI editors possible, and then they start socking.\n\nDo we need a template or some other means of communicating directly with COI editors to let them know to put a note for help up on [[WP:COIN]] after commenting on an article\'s talk page unless it\'s high traffic? Some other kind of [[WP:COIN]]-ping instructional outreach? [[User:Selery|Selery]] ([[User talk:Selery|talk]]) 18:52, 21 January 2012 (UTC)"
639,WikiProject_Paid_Advocacy_Watch,34299697,501489569,28264,FYI,Notice of discussion: proposal for a log of poor paid editing be kept,\n\nI have proposed a log be kept of poorly behaving paid editors who become subject to administrative action: [[Wikipedia:Village_pump_(proposals)#Log_of_sources_of_poor_paid_advocacy_editing]]
640,WikiProject_Paid_Advocacy_Watch,34299697,471183712,450380,FYI,Hmmmm,"\n\nWell gosh. \'\'That other\'\' project ([[Wikipedia:WikiProject Cooperation]]) is going great guns with loads of participants and lots of snappy material, and this one isn\'t, so I dunno. There\'s some overlap between these two projects. If you imagine a Venn diagram there\'d be some overlap. Whether two separate projects is useful I\'m not sure. Possibly not.\n\nI guess the thrust of [[Wikipedia:WikiProject Cooperation]] is more or less &quot;Paid editing is a positive good, and what we need to do is help paid agents navigate the various rules and pitfalls so that they can get their material into the Wikipedia&quot; while the intended thrust of this project is more like &quot;Paid editing is very problematic, and ought to be either outright banned or, if not, viewed with extreme skepticism&quot;.\n\nWhere there\'s some overlap is the question of controlling paid editors. Participants in both projects agree that, inasmuch as paid agents are currently permitted, they ought be controlled in some ways. But the thrust of this project is &quot;watched with gimlet eye&quot; while the thrust of the other project is more like &quot;encouraged and mentored&quot;, I guess. Which is right is a matter of opinion I guess.\n\nI note that something called CREWE (Corporate Representatives for Ethical Wikipedia Engagement) was [http://www.facebook.com/groups/crewe.group/?notif_t=group_activity formed on Facebook] about a week ago and already has over 100 members. These are high-powered full time experienced and subtle and clever PR people, and it\'s kind of daunting to think about going up against them. Of course if one takes the view that the word &quot;Ethical&quot; in their title constitutes proof of ethical intent, it\'s not a problem. I suppose that people with that outlook on life must own a lot of [[ShamWow]]s, but maybe that\'s OK.\n\nOh well. It\'s a complicated issue. If the general philosophy of this Wikiproject does indeed represent a distinct minority view, it arguably shouldn\'t go forward, as pressing contentious minority views isn\'t usually a good idea.\n\n\'\'We\'\' don\'t have any money to hand out here, but we can make awards! I note that Greg Kohs (of [[MyWikiBiz]]), a CREWE participant and I guess sort of the &quot;bad cop&quot; as opposed to the suave &quot;good cops&quot; of the more established organizations represented at CREWE, awarded me &quot;Wikipediot Tool of the Month&quot; for creating this project. But it\'s not about me; I think all the &quot;mental midgets&quot; (Kohs again) that participate should be able to share this accolade:\n{{userbox|#CCCCFF|#F8F8FF|[[File:Klucz francuski.JPG|30px]]|This user is a \'\'\'Wikipediot Tool of the Month\'\'\'}} {{-}}[[User:Herostratus|Herostratus]] ([[User talk:Herostratus|talk]]) 18:27, 13 January 2012 (UTC)"
641,WikiProject_Paid_Advocacy_Watch,34299697,479813669,3609657,REQ-DISCUSSION,RfC/COI,"\n\n[[Wikipedia:Requests_for_comment/COI]] &amp;ndash; Given this project\'s premise, I feel that members of this project should be made aware of and encouraged to participate in this RfC discussion. --[[User:Michaeldsuarez|Michaeldsuarez]] ([[User talk:Michaeldsuarez|talk]]) 13:08, 2 March 2012 (UTC)"
642,WikiProject_OWS,35343355,487403549,156494,REQ-OPINION,Why is there an OWS WikiProject?,"\n\nI don\'t doubt that some folk are passionate about this topic, but I\'m saddened that a transient american political fad gets its own wikiproject whilst there are entire languages, cultures, arts, countries &amp;c which do not. Why is this a wikiproject at all? [[User:Bobrayner|bobrayner]] ([[User talk:Bobrayner|talk]]) 21:33, 14 April 2012 (UTC)"
643,WikiProject_Academic_Journals,13042191,458002866,8199704,REQ-OPINION,[[History of scholarship]],"\n\nHi! As a new page patroller, I came across the new article, [[History of scholarship]].  So far, I don\'t see that it\'s varies enough from [[Scholarly method]] or that the information in [[History of scholarship]] can\'t be put into [[Scholarly method]] but this is admittedly not my area of expertise.  This and [[Wikipedia:WikiProject Academic Journals]] are the closest Wikiprojects I could think of to ask to take a look at the article and attempt to determine if the subject warrants its own article or not.  I don\'t care about the outcome as long as there\'s more eyes on it than mine and a newish editor.  He\'s been around for a while but I\'m not sure that he\'s very familiar with our policies and guidelines.  Thanks for you time. \'\'\'[[User:OlYeller21|&lt;font style=&quot;color:#827839;&quot;&gt;Ol&lt;font style=&quot;color:#FBB117;&quot;&gt;Yeller21&lt;/font&gt;&lt;/font&gt;]]\'\'\'&lt;sup&gt;[[User_talk:OlYeller21|&lt;font style=&quot;color:#827839;&quot;&gt;Talktome]]&lt;/font&gt;&lt;/sup&gt; 18:12, 29 October 2011 (UTC)"
644,WikiProject_Academic_Journals,13042191,487073501,3258996,REQ-OPINION,[[:Category:Journals about nationalism]],"\n\nThis category is not named like all other subject-specific journal categories (which are all named &quot;xxxxx journals&quot;), but I can\'t immediately think up a good name for this one. Any ideas? Do we even need a cat like this? --[[User:Guillaume2303|Guillaume2303]] ([[User talk:Guillaume2303|talk]]) 21:48, 12 April 2012 (UTC)"
645,WikiProject_Academic_Journals,13042191,467275141,8144267,FYI,Economic and Environmental Studies,"\n\nFYI: The article about the economical academic journal [[Wikipedia:Articles for deletion/Economic and Environmental Studies]] is listed for deletion. [[User:Night of the Big Wind|&lt;font face=&quot;Old English Text MT&quot;&gt;&lt;font color=&quot;green&quot;&gt;Night of the Big Wind&lt;/font&gt;&lt;/font&gt;]] [[User talk:Night of the Big Wind|&lt;font color=&quot;maroon&quot;&gt;&lt;sub&gt;&lt;i&gt;talk&lt;/i&gt;&lt;/sub&gt;&lt;/font&gt;]] 01:22, 23 December 2011 (UTC)"
646,WikiProject_Academic_Journals,13042191,498000471,3258996,REQ-PEER-REVIEW,[[Wikipedia:Articles for deletion/Metatextbook of Medicine]],"\n\nThis AfD has been relisted several times for lack of input. Opinions are welcome to finally get a decision in this AfD. Thanks. --[[User:Guillaume2303|Guillaume2303]] ([[User talk:Guillaume2303|talk]]) 10:25, 17 June 2012 (UTC)"
647,WikiProject_Academic_Journals,13042191,461291439,3258996,FYI,Inclusion in journal databases,"\n\nI just stumbled upon [http://www.jisc-adat.com/adat/search_form.pl this tool], where it is easy to check in which databases a journal is included. I tried it out for &quot;Genes, Brain and Behavior&quot;, but running a search on the full title didn\'t give any hits. When running a search on titles containing &quot;genes&quot;, though, I got the journal and a list of databases including it. Might be useful to other people here, too. --[[User:Crusio|Crusio]] ([[User talk:Crusio|talk]]) 16:06, 18 November 2011 (UTC)"
648,WikiProject_Academic_Journals,13042191,452360920,1590599,REQ-DISCUSSION,Unfortunate interaction between template and wikiproject,"\n\n&lt;nowiki&gt;{{Cite magazine}}&lt;/nowiki&gt; and &lt;nowiki&gt;{{Cite magazine article}}&lt;/nowiki&gt; redirect to [[Template:Cite journal]].\n\nThe problem is that using &lt;nowiki&gt;{{Cite journal}}&lt;/nowiki&gt; puts the article on [[Wikipedia:WikiProject Academic Journals/Journals cited by Wikipedia]].\n\nThis puts publications that are not academic journals on the list of academic journals. Examples include: [[ABC Soaps In Depth]], [[Amazing Heroes]], [[Golden Boy Promotions]], [[Golf World]], [[The Amazing Pudding]], [[Time for Kids]], Toons at War, and [[Xtra!]]\n\nIn addition, this loops back and puts a entry to the list of academic journals in the &quot;what links here list&quot; for every article that uses &lt;nowiki&gt;{{Cite journal}}&lt;/nowiki&gt;.\n\nPossible solutions:\n\nWe could stop calling every magazine a journal and have a &lt;nowiki&gt;{{Cite magazine}}&lt;/nowiki&gt; template.\n\nWe could rename Academic Journals cited by Wikipedia to reflect the fact that many of the entries are not academic journals.\n\n(This was posted to [[Template talk:Cite journal]], [[Wikipedia talk:WikiProject Academic Journals/Journals cited by Wikipedia]] and [[Wikipedia talk:WikiProject Academic Journals]]. I suggest centralizing the discussion at [[Wikipedia talk:WikiProject Academic Journals]]) --[[User:Guy Macon|Guy Macon]] ([[User talk:Guy Macon|talk]]) 14:46, 25 September 2011 (UTC)"
649,WikiProject_Academic_Journals,13042191,485483151,3258996,REQ-DISCUSSION,[[Talk:The Archaeological Journal]],"\n\nThere\'s a discussion at this talk page about the inclusion of large amounts of information in the journal infobox. Participation of other editors in this project would be appreciated. --[[User:Guillaume2303|Guillaume2303]] ([[User talk:Guillaume2303|talk]]) 10:07, 4 April 2012 (UTC)"
650,WikiProject_Academic_Journals,13042191,442666151,3258996,REQ-OPINION,[[Asian Journal of Environment and Disaster Management]],"\n\nThis journal is currently at AfD. The article creator has posted a notice on my talk page that the journal is indexed in [[EBSCO Publishing|EBSCOHost]]. I\'d be curious to hear whether people here think that is sufficient for notability. You can respond here or at the AfD, of course. --[[User:Crusio|Crusio]] ([[User talk:Crusio|talk]]) 12:37, 2 August 2011 (UTC)"
651,WikiProject_Academic_Journals,13042191,453182287,3258996,REQ-DISCUSSION,[[:Category:Arts journals]] and [[:Category:Art journals]],"\n\nThere is a [[Wikipedia:Categories for discussion/Log/2011 September 30#Category:Art journals|proposal to merge]] these two categories and input from editors from this project is welcome. --[[User:Crusio|Crusio]] ([[User talk:Crusio|talk]]) 08:41, 30 September 2011 (UTC)"
652,WikiProject_Palaeontology,18205406,501646711,4280259,REQ-COORD-NONART,Fossils for identification,"\n\nThere are a whole lot of unlabelled images on Flickr and Commons which could potentially be useful, I\'ve found several that showed species we did not have images of otherwise among them. But there are still many I\'m unable to identify, so I\'ll post them here, in hope of someone else more knowledgeable might be able to recognise them. I realise that some of these animals might not even have been scientifically decribed or named, so they\'ll perhaps never be identifiable for our purposes.\n\nReptiles, mainly turtles, lizards and snakes: http://commons.wikimedia.org/wiki/Category:Unidentified_fossils_of_Reptilia\n\nDinosaurs, birds are a subcategory: http://commons.wikimedia.org/wiki/Category:Unidentified_Dinosauria\n\nPterosaurs: http://commons.wikimedia.org/wiki/Category:Unidentified_Pterosauria\n\nIchthyosaurs: http://commons.wikimedia.org/wiki/Category:Unidentified_Ichthyosauria\n\nPlesiosaurs: http://commons.wikimedia.org/wiki/Category:Unidentified_Plesiosauria\n\nUnassorted vertebrates: http://commons.wikimedia.org/wiki/Category:Unidentified_fossils_of_Vertebrata\n\nThanks. [[User:FunkMonk|FunkMonk]] ([[User talk:FunkMonk|talk]]) 00:38, 11 July 2012 (UTC)"
653,WikiProject_Palaeontology,18205406,475000590,4682566,FYI,Deletion proposal,"\n\nFor info, the article [[Paleostatistics]], which is within some of this project\'s categories, has been proposed for deletion (PROD) on grounds of no sources for content. [[User:Melcombe|Melcombe]] ([[User talk:Melcombe|talk]]) 19:04, 4 February 2012 (UTC)"
654,WikiProject_Palaeontology,18205406,475973363,15995865,REQ-COORD-ART,Many new articles with incorrect geological time,"\n\nIt appears that most of the new articles (stubs) created by an editor use the wrong name for geological time units, periods instead of ages, stages instead of ages, periods instead of epochs. It\'s a mess, and almost all of the articles appear to need corrected.\n\nI don\'t have time to do the rest. I suggested to the editor that she leave off the period/epoch, etc., to prevent future mistakes, or click and verify before posting.\n\nUnder the theory that no information is better than wrong information, I think project members may want to check her contributions via the new article bot [http://en.wikipedia.org/w/index.php?title=User:AlexNewArtBot/PaleontologySearchResult&amp;oldid=475376914 an incomplete example] or her edit history to correct these.\n\n[[User:Pseudofusulina|Pseudofusulina]] ([[User talk:Pseudofusulina|talk]]) 16:59, 9 February 2012 (UTC)"
